ts,src_ip,src_port,dst_ip,dst_port,proto,pck_len,tcp_flags,mirai
1615343357.443939,426,47394,5230,29,6,60,2,0
1615343357.481388,614,51573,5278,45447,6,60,2,0
1615343357.483766,4028,55398,5126,5555,6,74,2,0
1615343357.483805,4028,36568,5125,5555,6,74,2,0
1615343357.498503,4320,62723,5153,445,6,66,2,0
1615343357.500009,614,51573,5277,55789,6,60,2,0
1615343357.510618,4028,47120,5127,5555,6,74,2,0
1615343357.712214,614,51573,5247,45734,6,60,2,0
1615343357.747465,1899,34356,5136,23,6,60,2,0
1615343357.809189,426,47394,5120,2492,6,60,2,0
1615343357.857535,711,49294,5145,445,6,66,2,0
1615343357.984407,4028,43512,5099,5555,6,74,2,0
1615343358.002496,4028,39008,5098,5555,6,74,2,0
1615343358.021521,4162,59891,5130,53413,17,71,-,-
1615343358.100535,2488,58212,5191,22220,6,60,2,0
1615343358.121577,614,51573,5281,45447,6,60,2,0
1615343358.124726,711,62183,5201,445,6,66,2,0
1615343358.204099,4028,39150,5102,5555,6,74,2,0
1615343358.209451,4028,35792,5105,5555,6,74,2,0
1615343358.209715,4028,37334,5104,5555,6,74,2,0
1615343358.224757,4028,37562,5100,5555,6,74,2,0
1615343358.226747,4028,55818,5129,5555,6,74,2,0
1615343358.228038,4028,43236,5101,5555,6,74,2,0
1615343358.233091,4028,57512,5103,5555,6,74,2,0
1615343358.237438,4028,41432,5117,5555,6,74,2,0
1615343358.238939,4028,42524,5106,5555,6,74,2,0
1615343358.241969,4028,33886,5113,5555,6,74,2,0
1615343358.242685,4028,37606,5128,5555,6,74,2,0
1615343358.244449,4028,49892,5107,5555,6,74,2,0
1615343358.246163,4028,44220,5109,5555,6,74,2,0
1615343358.247239,4028,55082,5130,5555,6,74,2,0
1615343358.248641,4028,58040,5110,5555,6,74,2,0
1615343358.248685,4028,40600,5108,5555,6,74,2,0
1615343358.251483,4028,39984,5111,5555,6,74,2,0
1615343358.258675,4028,34588,5115,5555,6,74,2,0
1615343358.259421,4028,48644,5116,5555,6,74,2,0
1615343358.261596,4028,53744,5112,5555,6,74,2,0
1615343358.261618,4028,35136,5114,5555,6,74,2,0
1615343358.262037,4028,37490,5118,5555,6,74,2,0
1615343358.262378,4028,40592,5120,5555,6,74,2,0
1615343358.268696,4028,34468,5122,5555,6,74,2,0
1615343358.275839,4028,45034,5121,5555,6,74,2,0
1615343358.278079,4028,52518,5119,5555,6,74,2,0
1615343358.292149,4028,34784,5123,5555,6,74,2,0
1615343358.295267,4028,38712,5124,5555,6,74,2,0
1615343358.484091,4028,55398,5126,5555,6,74,2,0
1615343358.486425,4028,36568,5125,5555,6,74,2,0
1615343358.511281,4028,47120,5127,5555,6,74,2,0
1615343358.744035,4858,63628,5126,445,6,66,2,0
1615343358.779111,3054,52479,5122,10795,6,60,2,0
1615343358.782564,2804,43997,5245,8080,6,60,2,0
1615343358.868680,637,47282,5315,2296,6,60,2,0
1615343358.995683,3337,40479,5225,9240,6,60,2,0
1615343359.001561,614,51573,5290,45734,6,60,2,0
1615343359.025858,426,47394,5331,2109,6,60,2,0
1615343359.045098,711,63542,5150,445,6,66,2,0
1615343359.229215,4028,55818,5129,5555,6,74,2,0
1615343359.244998,4028,37606,5128,5555,6,74,2,0
1615343359.247407,4028,55082,5130,5555,6,74,2,0
1615343359.292153,4674,42551,5105,14231,6,60,2,0
1615343359.319531,426,47394,5108,1514,6,60,2,0
1615343359.425179,3496,24155,5215,12494,6,60,2,0
1615343359.614071,1765,57915,5308,593,6,60,2,0
1615343359.707524,1675,59731,5219,3354,6,60,2,0
1615343359.907215,4219,57472,5304,445,6,60,2,0
1615343359.946627,3545,62625,5318,49501,6,60,2,0
1615343359.956942,4028,44790,5132,5555,6,74,2,0
1615343359.957698,4028,58938,5139,5555,6,74,2,0
1615343359.960001,4028,35394,5131,5555,6,74,2,0
1615343359.961323,4028,34234,5134,5555,6,74,2,0
1615343359.963840,4028,35102,5138,5555,6,74,2,0
1615343359.969472,4028,55740,5133,5555,6,74,2,0
1615343359.971537,4028,34942,5137,5555,6,74,2,0
1615343359.976244,4028,48804,5151,5555,6,74,2,0
1615343359.979014,4028,41376,5135,5555,6,74,2,0
1615343359.979346,4028,48062,5154,5555,6,74,2,0
1615343359.982629,4028,56612,5163,5555,6,74,2,0
1615343359.983775,4028,58778,5141,5555,6,74,2,0
1615343359.986844,4028,36990,5159,5555,6,74,2,0
1615343359.987236,4028,35508,5136,5555,6,74,2,0
1615343359.988755,4028,59294,5156,5555,6,74,2,0
1615343359.989587,4028,39800,5146,5555,6,74,2,0
1615343359.989829,4028,48536,5142,5555,6,74,2,0
1615343359.991302,4028,37648,5148,5555,6,74,2,0
1615343359.993492,4028,37018,5150,5555,6,74,2,0
1615343359.993599,4028,41674,5149,5555,6,74,2,0
1615343359.994275,4028,39384,5143,5555,6,74,2,0
1615343359.994760,4028,58586,5144,5555,6,74,2,0
1615343359.997100,4028,58992,5153,5555,6,74,2,0
1615343359.997306,4028,35004,5145,5555,6,74,2,0
1615343359.997653,4028,46522,5157,5555,6,74,2,0
1615343359.998386,4028,58894,5158,5555,6,74,2,0
1615343359.998668,4028,33356,5140,5555,6,74,2,0
1615343360.000632,4028,60974,5155,5555,6,74,2,0
1615343360.001204,4028,44212,5161,5555,6,74,2,0
1615343360.001385,4028,55396,5147,5555,6,74,2,0
1615343360.002749,4028,46214,5162,5555,6,74,2,0
1615343360.002989,4028,55968,5152,5555,6,74,2,0
1615343360.010581,4028,49276,5160,5555,6,74,2,0
1615343360.086065,614,51573,5346,55789,6,60,2,0
1615343360.209131,4028,51968,5166,5555,6,74,2,0
1615343360.211537,4028,46308,5168,5555,6,74,2,0
1615343360.219767,4028,38110,5165,5555,6,74,2,0
1615343360.219873,4028,57632,5164,5555,6,74,2,0
1615343360.223487,4028,35268,5172,5555,6,74,2,0
1615343360.224320,4028,53844,5169,5555,6,74,2,0
1615343360.227758,4028,39690,5170,5555,6,74,2,0
1615343360.227826,4028,42508,5174,5555,6,74,2,0
1615343360.229675,4028,52034,5167,5555,6,74,2,0
1615343360.238237,4028,49060,5171,5555,6,74,2,0
1615343360.238284,614,51573,5271,45763,6,60,2,0
1615343360.240556,4028,55356,5178,5555,6,74,2,0
1615343360.240698,4028,56810,5179,5555,6,74,2,0
1615343360.244421,4028,52216,5173,5555,6,74,2,0
1615343360.245600,426,47394,5101,2812,6,60,2,0
1615343360.247019,4028,49014,5177,5555,6,74,2,0
1615343360.248517,4028,59066,5175,5555,6,74,2,0
1615343360.254281,4028,54018,5184,5555,6,74,2,0
1615343360.256110,4028,46768,5176,5555,6,74,2,0
1615343360.258010,4028,39766,5180,5555,6,74,2,0
1615343360.259706,4028,38242,5181,5555,6,74,2,0
1615343360.264223,4028,40562,5185,5555,6,74,2,0
1615343360.265610,4028,48184,5182,5555,6,74,2,0
1615343360.277154,4028,43584,5183,5555,6,74,2,0
1615343360.281918,4028,50954,5186,5555,6,74,2,0
1615343360.292286,4028,43550,5187,5555,6,74,2,0
1615343360.301292,4028,37486,5188,5555,6,74,2,0
1615343360.330439,1376,2974,5271,52200,6,60,2,0
1615343360.489939,4028,56060,5189,5555,6,74,2,0
1615343360.496424,4028,41016,5191,5555,6,74,2,0
1615343360.498514,4320,62723,5153,445,6,66,2,0
1615343360.501655,4028,41026,5190,5555,6,74,2,0
1615343360.642948,426,47394,5146,2301,6,60,2,0
1615343360.683651,979,50792,5299,445,6,62,2,0
1615343360.759462,426,47394,5246,716,6,60,2,0
1615343360.787133,1377,59838,5184,5984,6,60,2,0
1615343360.856200,711,49294,5145,445,6,66,2,0
1615343360.958420,4028,58938,5139,5555,6,74,2,0
1615343360.958711,4028,44790,5132,5555,6,74,2,0
1615343360.962853,4028,35394,5131,5555,6,74,2,0
1615343360.964459,4028,34234,5134,5555,6,74,2,0
1615343360.964841,4028,35102,5138,5555,6,74,2,0
1615343360.970476,4028,55740,5133,5555,6,74,2,0
1615343360.972573,4028,34942,5137,5555,6,74,2,0
1615343360.977798,4028,48804,5151,5555,6,74,2,0
1615343360.980413,4028,41376,5135,5555,6,74,2,0
1615343360.981052,4028,48062,5154,5555,6,74,2,0
1615343360.984394,4028,56612,5163,5555,6,74,2,0
1615343360.986254,4028,58778,5141,5555,6,74,2,0
1615343360.987997,4028,35508,5136,5555,6,74,2,0
1615343360.990136,4028,59294,5156,5555,6,74,2,0
1615343360.990546,4028,39800,5146,5555,6,74,2,0
1615343360.992841,4028,36990,5159,5555,6,74,2,0
1615343360.992958,4028,48536,5142,5555,6,74,2,0
1615343360.994064,4028,37648,5148,5555,6,74,2,0
1615343360.996002,4028,37018,5150,5555,6,74,2,0
1615343360.996234,4028,41674,5149,5555,6,74,2,0
1615343360.996939,4028,39384,5143,5555,6,74,2,0
1615343360.997483,4028,58586,5144,5555,6,74,2,0
1615343360.998490,4028,58992,5153,5555,6,74,2,0
1615343360.998812,4028,46522,5157,5555,6,74,2,0
1615343360.999547,4028,35004,5145,5555,6,74,2,0
1615343361.001266,4028,33356,5140,5555,6,74,2,0
1615343361.001745,4028,60974,5155,5555,6,74,2,0
1615343361.002688,4028,58894,5158,5555,6,74,2,0
1615343361.004633,4028,55396,5147,5555,6,74,2,0
1615343361.005227,4028,55968,5152,5555,6,74,2,0
1615343361.005460,4028,44212,5161,5555,6,74,2,0
1615343361.005862,4028,46214,5162,5555,6,74,2,0
1615343361.016069,4028,49276,5160,5555,6,74,2,0
1615343361.211384,4028,51968,5166,5555,6,74,2,0
1615343361.214583,4028,46308,5168,5555,6,74,2,0
1615343361.221659,4028,38110,5165,5555,6,74,2,0
1615343361.222236,4028,57632,5164,5555,6,74,2,0
1615343361.224234,4028,35268,5172,5555,6,74,2,0
1615343361.224826,4028,53844,5169,5555,6,74,2,0
1615343361.226257,4028,51398,5193,5555,6,74,2,0
1615343361.229178,4028,53240,5194,5555,6,74,2,0
1615343361.229249,4028,39690,5170,5555,6,74,2,0
1615343361.231060,4028,42508,5174,5555,6,74,2,0
1615343361.231573,4028,52034,5167,5555,6,74,2,0
1615343361.235054,636,40541,5131,80,6,60,2,0
1615343361.238892,4028,49060,5171,5555,6,74,2,0
1615343361.241069,4028,37658,5192,5555,6,74,2,0
1615343361.242219,4028,56810,5179,5555,6,74,2,0
1615343361.242460,4028,55356,5178,5555,6,74,2,0
1615343361.247578,4028,52216,5173,5555,6,74,2,0
1615343361.249523,4028,49014,5177,5555,6,74,2,0
1615343361.251545,4028,59066,5175,5555,6,74,2,0
1615343361.254472,4028,54018,5184,5555,6,74,2,0
1615343361.258003,4028,46768,5176,5555,6,74,2,0
1615343361.259147,4028,39766,5180,5555,6,74,2,0
1615343361.262230,4028,38242,5181,5555,6,74,2,0
1615343361.264274,4028,40562,5185,5555,6,74,2,0
1615343361.267895,4028,48184,5182,5555,6,74,2,0
1615343361.277900,4028,43584,5183,5555,6,74,2,0
1615343361.284321,4028,50954,5186,5555,6,74,2,0
1615343361.294796,4028,43550,5187,5555,6,74,2,0
1615343361.301697,426,47394,5276,1612,6,60,2,0
1615343361.302156,4028,37486,5188,5555,6,74,2,0
1615343361.385430,614,51573,5318,55789,6,60,2,0
1615343361.387499,614,51573,5350,55789,6,60,2,0
1615343361.453508,4846,-,5145,-,1,60,-,-
1615343361.492503,4028,56060,5189,5555,6,74,2,0
1615343361.496970,4028,41016,5191,5555,6,74,2,0
1615343361.504832,4028,41026,5190,5555,6,74,2,0
1615343361.526036,634,50200,5343,3367,6,60,2,0
1615343361.692633,1424,35480,5297,23,6,60,2,0
1615343361.744617,4858,63628,5126,445,6,66,2,0
1615343361.778494,565,16728,5298,27015,17,67,-,-
1615343361.813450,614,51573,5293,45214,6,60,2,0
1615343361.933577,637,47282,5118,2273,6,60,2,0
1615343361.956442,426,47394,5292,1274,6,60,2,0
1615343361.966714,426,47394,5166,2246,6,60,2,0
1615343362.184808,1374,39274,5244,49502,6,60,2,0
1615343362.228273,4028,51398,5193,5555,6,74,2,0
1615343362.231046,4028,53240,5194,5555,6,74,2,0
1615343362.242158,4028,37658,5192,5555,6,74,2,0
1615343362.442425,1378,43355,5106,16992,6,60,2,0
1615343362.518597,616,59455,5348,3689,6,60,2,0
1615343362.555707,636,40541,5109,80,6,60,2,0
1615343362.682915,614,51573,5331,55789,6,60,2,0
1615343362.830744,3497,8557,5188,9994,6,60,2,0
1615343362.849532,1936,43070,5138,1985,6,60,2,0
1615343362.898919,4320,63206,5126,445,6,66,2,0
1615343362.957012,4028,37806,5196,5555,6,74,2,0
1615343362.960589,4028,50080,5204,5555,6,74,2,0
1615343362.960747,4028,54580,5197,5555,6,74,2,0
1615343362.965945,4028,50870,5200,5555,6,74,2,0
1615343362.974834,4028,42848,5211,5555,6,74,2,0
1615343362.978187,4028,44972,5209,5555,6,74,2,0
1615343362.979795,4028,35840,5198,5555,6,74,2,0
1615343362.982866,4028,43688,5195,5555,6,74,2,0
1615343362.985932,4028,60960,5205,5555,6,74,2,0
1615343362.986033,4028,58768,5203,5555,6,74,2,0
1615343362.986834,4028,44288,5199,5555,6,74,2,0
1615343362.987001,4028,41052,5201,5555,6,74,2,0
1615343362.988328,4028,54912,5216,5555,6,74,2,0
1615343362.988601,4028,33360,5224,5555,6,74,2,0
1615343362.988861,4028,42950,5202,5555,6,74,2,0
1615343362.991653,4028,35168,5210,5555,6,74,2,0
1615343362.993597,4028,52370,5217,5555,6,74,2,0
1615343362.994074,4028,58778,5213,5555,6,74,2,0
1615343362.994273,4028,42440,5227,5555,6,74,2,0
1615343362.995009,4028,36138,5208,5555,6,74,2,0
1615343362.995060,4028,46500,5207,5555,6,74,2,0
1615343362.996021,4028,60064,5218,5555,6,74,2,0
1615343362.997283,4028,57808,5215,5555,6,74,2,0
1615343362.997284,4028,45170,5214,5555,6,74,2,0
1615343362.997466,4028,39776,5212,5555,6,74,2,0
1615343362.998414,4028,57078,5219,5555,6,74,2,0
1615343362.999115,4028,49466,5220,5555,6,74,2,0
1615343362.999891,4028,44436,5206,5555,6,74,2,0
1615343363.002525,4028,55286,5221,5555,6,74,2,0
1615343363.002967,4028,33784,5222,5555,6,74,2,0
1615343363.004051,4028,54012,5226,5555,6,74,2,0
1615343363.004693,4028,36380,5225,5555,6,74,2,0
1615343363.013786,4028,48856,5223,5555,6,74,2,0
1615343363.093344,426,47394,5154,11,6,60,2,0
1615343363.107969,614,51573,5120,45214,6,60,2,0
1615343363.116160,1409,43981,5149,50042,6,60,2,0
1615343363.132007,3434,48952,5229,8080,6,60,2,0
1615343363.212540,4028,41244,5232,5555,6,74,2,0
1615343363.217293,4028,40256,5231,5555,6,74,2,0
1615343363.220894,4028,38916,5235,5555,6,74,2,0
1615343363.221632,4028,56336,5234,5555,6,74,2,0
1615343363.226018,4028,40576,5228,5555,6,74,2,0
1615343363.227407,4028,38426,5229,5555,6,74,2,0
1615343363.230103,4028,56422,5230,5555,6,74,2,0
1615343363.232082,641,47262,5166,1593,6,60,2,0
1615343363.234616,4028,35850,5233,5555,6,74,2,0
1615343363.240386,4028,54516,5237,5555,6,74,2,0
1615343363.240434,4028,39408,5236,5555,6,74,2,0
1615343363.245139,4028,41184,5242,5555,6,74,2,0
1615343363.248400,4028,48758,5239,5555,6,74,2,0
1615343363.251553,4028,60618,5238,5555,6,74,2,0
1615343363.255984,4028,59256,5244,5555,6,74,2,0
1615343363.257452,4028,37928,5247,5555,6,74,2,0
1615343363.259800,4028,59420,5240,5555,6,74,2,0
1615343363.261133,4028,41018,5241,5555,6,74,2,0
1615343363.265518,4028,55776,5246,5555,6,74,2,0
1615343363.268419,4028,48402,5243,5555,6,74,2,0
1615343363.273187,4028,48158,5251,5555,6,74,2,0
1615343363.273471,4028,58714,5250,5555,6,74,2,0
1615343363.273505,4028,44370,5245,5555,6,74,2,0
1615343363.274482,4028,38996,5249,5555,6,74,2,0
1615343363.275157,4028,52694,5248,5555,6,74,2,0
1615343363.293593,4028,36284,5252,5555,6,74,2,0
1615343363.299341,4528,50263,5326,445,6,62,2,0
1615343363.325830,614,51573,5250,55789,6,60,2,0
1615343363.376941,640,47186,5200,1542,6,60,2,0
1615343363.385764,636,40541,5107,80,6,60,2,0
1615343363.473541,4028,56974,5253,5555,6,74,2,0
1615343363.500953,4028,43050,5254,5555,6,74,2,0
1615343363.509977,4028,57092,5255,5555,6,74,2,0
1615343363.613923,426,47394,5284,682,6,60,2,0
1615343363.680731,614,51573,5198,55741,6,60,2,0
1615343363.772619,979,52352,5272,445,6,66,2,0
1615343363.843901,1408,4013,5252,9533,6,60,2,0
1615343363.950707,643,47309,5279,8865,6,60,2,0
1615343363.953912,614,51573,5264,55789,6,60,2,0
1615343363.954637,614,51573,5256,55789,6,60,2,0
1615343363.958301,4028,37806,5196,5555,6,74,2,0
1615343363.961080,4028,50080,5204,5555,6,74,2,0
1615343363.961450,4028,54580,5197,5555,6,74,2,0
1615343363.967910,4028,50870,5200,5555,6,74,2,0
1615343363.970001,636,40541,5189,80,6,60,2,0
1615343363.977605,4028,42848,5211,5555,6,74,2,0
1615343363.979207,4028,44972,5209,5555,6,74,2,0
1615343363.982351,4028,35840,5198,5555,6,74,2,0
1615343363.985090,4028,43688,5195,5555,6,74,2,0
1615343363.987068,4028,60960,5205,5555,6,74,2,0
1615343363.987254,4028,58768,5203,5555,6,74,2,0
1615343363.988110,4028,44288,5199,5555,6,74,2,0
1615343363.988493,4028,41052,5201,5555,6,74,2,0
1615343363.989569,4028,54912,5216,5555,6,74,2,0
1615343363.990396,4028,42950,5202,5555,6,74,2,0
1615343363.990513,4028,33360,5224,5555,6,74,2,0
1615343363.992567,4028,35168,5210,5555,6,74,2,0
1615343363.994996,4028,42440,5227,5555,6,74,2,0
1615343363.995094,4028,52370,5217,5555,6,74,2,0
1615343363.996453,4028,58778,5213,5555,6,74,2,0
1615343363.996928,4028,60064,5218,5555,6,74,2,0
1615343363.996928,4028,36138,5208,5555,6,74,2,0
1615343363.997208,4028,46500,5207,5555,6,74,2,0
1615343363.998551,4028,57808,5215,5555,6,74,2,0
1615343363.999181,4028,45170,5214,5555,6,74,2,0
1615343364.000147,4028,39776,5212,5555,6,74,2,0
1615343364.001385,4028,57078,5219,5555,6,74,2,0
1615343364.002007,4028,49466,5220,5555,6,74,2,0
1615343364.002284,4028,44436,5206,5555,6,74,2,0
1615343364.005606,4028,55286,5221,5555,6,74,2,0
1615343364.005707,4028,36380,5225,5555,6,74,2,0
1615343364.005874,4028,33784,5222,5555,6,74,2,0
1615343364.006450,4028,54012,5226,5555,6,74,2,0
1615343364.015810,4028,48856,5223,5555,6,74,2,0
1615343364.145921,1772,59359,5294,5904,6,60,2,0
1615343364.215391,4028,41244,5232,5555,6,74,2,0
1615343364.218898,4028,40256,5231,5555,6,74,2,0
1615343364.221120,4028,38916,5235,5555,6,74,2,0
1615343364.221863,4028,56336,5234,5555,6,74,2,0
1615343364.227527,4028,40576,5228,5555,6,74,2,0
1615343364.228058,4028,38426,5229,5555,6,74,2,0
1615343364.231581,4028,56422,5230,5555,6,74,2,0
1615343364.233447,426,47394,5191,2187,6,60,2,0
1615343364.238019,4028,35850,5233,5555,6,74,2,0
1615343364.243150,4028,54516,5237,5555,6,74,2,0
1615343364.243574,4028,39408,5236,5555,6,74,2,0
1615343364.246298,4028,40148,5257,5555,6,74,2,0
1615343364.246659,4028,41184,5242,5555,6,74,2,0
1615343364.247166,4028,52354,5258,5555,6,74,2,0
1615343364.249566,4028,48758,5239,5555,6,74,2,0
1615343364.253991,4028,35178,5256,5555,6,74,2,0
1615343364.254085,4028,60618,5238,5555,6,74,2,0
1615343364.256609,4028,59256,5244,5555,6,74,2,0
1615343364.260612,4028,37928,5247,5555,6,74,2,0
1615343364.261249,4028,59420,5240,5555,6,74,2,0
1615343364.263369,4028,41018,5241,5555,6,74,2,0
1615343364.267920,4028,55776,5246,5555,6,74,2,0
1615343364.269352,4028,48402,5243,5555,6,74,2,0
1615343364.274984,4028,48158,5251,5555,6,74,2,0
1615343364.275392,4028,44370,5245,5555,6,74,2,0
1615343364.275726,4028,58714,5250,5555,6,74,2,0
1615343364.277743,4028,38996,5249,5555,6,74,2,0
1615343364.278826,4028,52694,5248,5555,6,74,2,0
1615343364.294013,4028,36284,5252,5555,6,74,2,0
1615343364.465900,614,51573,5325,45893,6,60,2,0
1615343364.475653,4028,56974,5253,5555,6,74,2,0
1615343364.503615,4028,43050,5254,5555,6,74,2,0
1615343364.513220,4028,57092,5255,5555,6,74,2,0
1615343364.613981,1936,43070,5137,10120,6,60,2,0
1615343364.870093,426,47394,5135,1226,6,60,2,0
1615343364.959696,636,40541,5119,80,6,60,2,0
1615343365.035260,1675,59731,5197,3354,6,60,2,0
1615343365.035833,1675,59731,5283,3354,6,60,2,0
1615343365.041204,614,51573,5138,45214,6,60,2,0
1615343365.247778,4028,40148,5257,5555,6,74,2,0
1615343365.248920,4028,52354,5258,5555,6,74,2,0
1615343365.257268,4028,35178,5256,5555,6,74,2,0
1615343365.291885,426,47394,5249,1077,6,60,2,0
1615343365.368457,2804,5117,5287,8080,6,60,2,0
1615343365.421469,636,40541,5110,80,6,60,2,0
1615343365.446023,3819,43412,5185,15002,6,60,2,0
1615343365.452083,2217,59668,5248,23308,6,60,2,0
1615343365.630111,711,58955,5204,445,6,66,2,0
1615343365.768092,1712,31515,5258,2222,17,66,-,-
1615343365.826322,636,40541,5191,80,6,60,2,0
1615343365.866212,426,47394,5105,171,6,60,2,0
1615343365.866809,3113,55378,5287,1755,6,60,2,0
1615343365.958933,4028,50482,5259,5555,6,74,2,0
1615343365.966784,4028,36362,5263,5555,6,74,2,0
1615343365.968919,4028,60458,5262,5555,6,74,2,0
1615343365.970900,4028,53054,5261,5555,6,74,2,0
1615343365.971946,3457,59706,5301,5684,17,181,-,-
1615343365.973898,4028,39800,5260,5555,6,74,2,0
1615343365.974136,4028,56778,5270,5555,6,74,2,0
1615343365.975041,4028,48170,5264,5555,6,74,2,0
1615343365.975390,4028,39666,5273,5555,6,74,2,0
1615343365.976583,4028,42762,5274,5555,6,74,2,0
1615343365.979064,4028,55788,5278,5555,6,74,2,0
1615343365.979092,4028,53330,5269,5555,6,74,2,0
1615343365.979450,4028,48330,5265,5555,6,74,2,0
1615343365.980340,4028,40706,5267,5555,6,74,2,0
1615343365.983071,4028,43636,5279,5555,6,74,2,0
1615343365.983388,4028,49826,5281,5555,6,74,2,0
1615343365.983429,4028,35790,5282,5555,6,74,2,0
1615343365.985116,4028,35704,5272,5555,6,74,2,0
1615343365.985136,4028,50682,5271,5555,6,74,2,0
1615343365.985340,4028,37266,5286,5555,6,74,2,0
1615343365.986350,4028,58242,5291,5555,6,74,2,0
1615343365.989661,4028,54498,5266,5555,6,74,2,0
1615343365.989674,4028,51674,5268,5555,6,74,2,0
1615343365.993400,4028,33360,5224,5555,6,74,2,0
1615343365.995574,4028,50552,5275,5555,6,74,2,0
1615343365.999173,4028,38614,5284,5555,6,74,2,0
1615343366.000234,4028,56518,5277,5555,6,74,2,0
1615343366.002724,4028,53646,5280,5555,6,74,2,0
1615343366.003421,4028,43288,5289,5555,6,74,2,0
1615343366.004772,4028,35108,5276,5555,6,74,2,0
1615343366.004812,4028,39664,5283,5555,6,74,2,0
1615343366.008148,4028,55286,5221,5555,6,74,2,0
1615343366.008383,4028,60848,5287,5555,6,74,2,0
1615343366.008481,4028,36380,5225,5555,6,74,2,0
1615343366.012598,4028,51110,5290,5555,6,74,2,0
1615343366.016756,4028,45416,5285,5555,6,74,2,0
1615343366.018728,4028,48856,5223,5555,6,74,2,0
1615343366.019963,4028,36768,5288,5555,6,74,2,0
1615343366.037075,711,59667,5224,445,6,66,2,0
1615343366.212067,4028,35408,5294,5555,6,74,2,0
1615343366.212706,4028,50590,5296,5555,6,74,2,0
1615343366.216127,4028,53618,5292,5555,6,74,2,0
1615343366.224603,4028,50920,5300,5555,6,74,2,0
1615343366.225449,4028,43334,5293,5555,6,74,2,0
