ts,src_ip,src_port,dst_ip,dst_port,pck_len,user,num_attack,first_port_scan,ip_diff,port_diff,range_ip,range_port,ip_medium,ip_std,port_medium,port_std,pck_medium,pck_std
1615343441.2700071,4671,5198.0,5104,5060.0,457,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.270026,4671,5198.0,5160,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.2700448,4671,5198.0,5158,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.270064,4671,5198.0,5159,5060.0,459,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.270118,4671,5198.0,5161,5060.0,456,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.27014,4671,5198.0,5162,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.270163,4671,5198.0,5163,5060.0,459,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.270226,4671,5198.0,5111,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.270246,4671,5198.0,5112,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.270799,4671,5198.0,5164,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.273406,4671,5198.0,5166,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.273433,4671,5198.0,5167,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.2735894,4671,5198.0,5170,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.273609,4671,5198.0,5171,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.273642,4671,5198.0,5172,5060.0,458,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.273735,4671,5198.0,5174,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.273753,4671,5198.0,5175,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.273978,4671,5198.0,5165,5060.0,459,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.274083,4671,5198.0,5168,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.274147,4671,5198.0,5169,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.274299,4671,5198.0,5173,5060.0,459,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.278489,4671,5198.0,5178,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.278534,4671,5198.0,5179,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.278719,4671,5198.0,5182,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.2787411,4671,5198.0,5183,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.278758,4671,5198.0,5184,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.278835,4671,5198.0,5185,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.278852,4671,5198.0,5186,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.278883,4671,5198.0,5187,5060.0,459,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.279032,4671,5198.0,5176,5060.0,459,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.279081,4671,5198.0,5177,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.2791,4671,5198.0,5190,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.279152,4671,5198.0,5180,5060.0,459,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.279191,4671,5198.0,5181,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.2792099,4671,5198.0,5193,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.279341,4671,5198.0,5194,5060.0,459,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.279555,4671,5198.0,5188,5060.0,459,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.279661,4671,5198.0,5189,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.279728,4671,5198.0,5191,5060.0,457,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.279767,4671,5198.0,5192,5060.0,459,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.691382,4671,5198.0,5198,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.691407,4671,5198.0,5201,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.691427,4671,5198.0,5199,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.69156,4671,5198.0,5203,5060.0,463,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6915839,4671,5198.0,5204,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6917589,4671,5198.0,5206,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.691779,4671,5198.0,5195,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6917946,4671,5198.0,5208,5060.0,463,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.691816,4671,5198.0,5207,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.691834,4671,5198.0,5196,5060.0,463,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6918721,4671,5198.0,5209,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6918721,4671,5198.0,5197,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.691985,4671,5198.0,5200,5060.0,459,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6920118,4671,5198.0,5212,5060.0,458,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.692028,4671,5198.0,5211,5060.0,463,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6921089,4671,5198.0,5216,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.692147,4671,5198.0,5214,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.69215,4671,5198.0,5217,5060.0,463,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.692168,4671,5198.0,5202,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.692188,4671,5198.0,5215,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6922278,4671,5198.0,5205,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.692282,4671,5198.0,5218,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.692364,4671,5198.0,5220,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.692467,4671,5198.0,5225,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.692487,4671,5198.0,5222,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.692506,4671,5198.0,5223,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.692576,4671,5198.0,5226,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.692588,4671,5198.0,5210,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.69261,4671,5198.0,5213,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.692647,4671,5198.0,5230,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6928804,4671,5198.0,5231,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6929429,4671,5198.0,5233,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.692964,4671,5198.0,5219,5060.0,463,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.692985,4671,5198.0,5221,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6930714,4671,5198.0,5224,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6931381,4671,5198.0,5228,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.693157,4671,5198.0,5229,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.693205,4671,5198.0,5227,5060.0,463,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6934106,4671,5198.0,5234,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.69354,4671,5198.0,5232,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.697309,4671,5198.0,5236,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.697444,4671,5198.0,5238,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6975029,4671,5198.0,5241,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.697549,4671,5198.0,5239,5060.0,463,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.697675,4671,5198.0,5244,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.697711,4671,5198.0,5242,5060.0,463,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.69781,4671,5198.0,5246,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.697829,4671,5198.0,5247,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.697893,4671,5198.0,5248,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.697927,4671,5198.0,5249,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.697947,4671,5198.0,5237,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.698009,4671,5198.0,5235,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.698098,4671,5198.0,5240,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.698322,4671,5198.0,5245,5060.0,459,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6983619,4671,5198.0,5243,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.698406,4671,5198.0,5254,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.698442,4671,5198.0,5255,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.69857,4671,5198.0,5256,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.69861,4671,5198.0,5257,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.69861,4671,5198.0,5258,5060.0,463,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6986392,4671,5198.0,5259,5060.0,459,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.698659,4671,5198.0,5250,5060.0,459,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.698771,4671,5198.0,5260,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.698797,4671,5198.0,5262,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.698812,4671,5198.0,5263,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6988368,4671,5198.0,5264,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.698857,4671,5198.0,5265,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.698888,4671,5198.0,5252,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6989381,4671,5198.0,5253,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.698939,4671,5198.0,5267,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.698956,4671,5198.0,5268,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6989741,4671,5198.0,5270,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.699014,4671,5198.0,5251,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.699014,4671,5198.0,5271,5060.0,463,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.699033,4671,5198.0,5272,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6990552,4671,5198.0,5273,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.699188,4671,5198.0,5275,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.699243,4671,5198.0,5278,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6993911,4671,5198.0,5261,5060.0,463,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6994786,4671,5198.0,5266,5060.0,463,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.6995199,4671,5198.0,5269,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.699776,4671,5198.0,5274,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.69984,4671,5198.0,5276,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343441.699875,4671,5198.0,5277,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.4022589,4671,5198.0,5279,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.40239,4671,5198.0,5280,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.402416,4671,5198.0,5282,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.4024491,4671,5198.0,5284,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.402469,4671,5198.0,5285,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.402484,4671,5198.0,5283,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.402506,4671,5198.0,5286,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.402523,4671,5198.0,5287,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.4025419,4671,5198.0,5288,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.4025712,4671,5198.0,5289,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.402591,4671,5198.0,5290,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.402612,4671,5198.0,5291,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.402629,4671,5198.0,5292,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.402734,4671,5198.0,5295,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.40302,4671,5198.0,5281,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.403076,4671,5198.0,5300,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.4031026,4671,5198.0,5301,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.403127,4671,5198.0,5298,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.4031384,4671,5198.0,5299,5060.0,463,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.403192,4671,5198.0,5302,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.403213,4671,5198.0,5305,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.403232,4671,5198.0,5293,5060.0,463,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.403258,4671,5198.0,5308,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.4032938,4671,5198.0,5306,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.40333,4671,5198.0,5294,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.403419,4671,5198.0,5313,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.403492,4671,5198.0,5310,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.403526,4671,5198.0,5314,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.403554,4671,5198.0,5316,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.403612,4671,5198.0,5297,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.403641,4671,5198.0,5322,5060.0,463,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.4036589,4671,5198.0,5323,5060.0,463,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.403675,4671,5198.0,5324,5060.0,461,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.403693,4671,5198.0,5319,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.4037151,4671,5198.0,5325,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.403792,4671,5198.0,5304,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.403816,4671,5198.0,5303,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.4038339,4671,5198.0,5329,5060.0,460,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
1615343442.403853,4671,5198.0,5330,5060.0,462,65,214,5060.0,214,1,252,0,5239.672897196262,68.47985933540538,5060.0,0.0,461.0934579439252,1.3809972712444285
